"Data","Investor Obligacji kat. A","Investor Obligacji kat. I","Investor Obligacji kat. P"
"2016-09-15",316.9,320.73,336.29
"2016-09-16",316.97,320.81,336.38
"2016-09-19",317.18,321.03,336.62
"2016-09-20",317.38,321.22,336.83
"2016-09-21",317.26,321.11,336.71
"2016-09-22",317.9,321.76,337.4
"2016-09-23",317.79,321.64,337.29
"2016-09-26",317.81,321.67,337.33
"2016-09-27",317.65,321.51,337.17
"2016-09-28",317.42,321.28,336.93
"2016-09-29",317.19,321.04,336.7
"2016-09-30",317.21,321.06,336.72
"2016-10-03",317.36,321.21,336.9
"2016-10-04",317.5,321.37,337.06
"2016-10-05",316.68,320.53,336.19
"2016-10-06",316.4,320.25,335.91
"2016-10-07",316.06,319.91,335.55
"2016-10-10",315.99,319.84,335.49
"2016-10-11",315.89,319.73,335.39
"2016-10-12",316.04,319.89,335.56
"2016-10-13",316.33,320.19,335.88
"2016-10-14",316.27,320.12,335.81
"2016-10-17",316.0,319.86,335.55
"2016-10-18",316.41,320.27,336.0
"2016-10-19",316.67,320.53,336.27
"2016-10-20",316.91,320.77,336.53
"2016-10-21",316.78,320.65,336.41
"2016-10-24",316.76,320.63,336.4
"2016-10-25",316.64,320.51,336.28
"2016-10-26",316.1,319.96,335.71
"2016-10-27",315.43,319.28,335.01
"2016-10-28",315.74,319.6,335.35
"2016-10-31",316.04,319.9,335.68
"2016-11-02",316.17,320.04,335.84
"2016-11-03",315.84,319.7,335.49
"2016-11-04",316.16,320.03,335.84
"2016-11-07",316.26,320.13,335.96
"2016-11-08",316.1,319.97,335.8
"2016-11-09",315.64,319.51,335.32
"2016-11-10",314.31,318.17,333.92
"2016-11-14",312.72,316.56,332.26
"2016-11-15",313.07,316.91,332.63
"2016-11-16",312.36,316.2,331.89
"2016-11-17",312.24,316.07,331.76
"2016-11-18",311.88,315.71,331.38
"2016-11-21",312.3,316.14,331.85
"2016-11-22",312.93,316.77,332.53
"2016-11-23",312.25,316.09,331.81
"2016-11-24",312.1,315.93,331.66
"2016-11-25",312.39,316.24,331.98
"2016-11-28",312.88,316.73,332.52
"2016-11-29",312.54,316.38,332.16
"2016-11-30",312.29,316.13,331.9
"2016-12-01",311.75,315.59,331.34
"2016-12-02",311.32,315.16,330.89
"2016-12-05",311.63,315.47,331.23
"2016-12-06",312.52,316.38,332.19
"2016-12-07",313.36,317.23,333.09
"2016-12-08",313.07,316.93,332.78
"2016-12-09",313.03,316.9,332.75
"2016-12-12",312.79,316.65,332.51
"2016-12-13",313.54,317.41,333.31
"2016-12-14",314.17,318.05,333.99
"2016-12-15",313.71,317.59,333.51
"2016-12-16",314.16,318.04,333.99
"2016-12-19",314.43,318.32,334.31
"2016-12-20",314.45,318.34,334.33
"2016-12-21",314.49,318.38,334.38
"2016-12-22",314.59,318.48,334.49
"2016-12-23",314.56,318.45,334.47
"2016-12-27",314.6,318.5,334.54
"2016-12-28",314.3,318.19,334.22
"2016-12-29",314.08,317.98,334.0
"2016-12-30",313.35,317.24,333.23
"2017-01-02",312.7,316.58,332.55
"2017-01-03",312.55,316.43,332.4
"2017-01-04",312.61,316.49,332.47
"2017-01-05",312.93,316.82,332.82
"2017-01-09",312.81,316.7,332.72
"2017-01-10",313.76,317.66,333.74
"2017-01-11",313.85,317.75,333.84
"2017-01-12",313.87,317.77,333.87
"2017-01-13",313.53,317.43,333.52
"2017-01-16",313.7,317.61,333.72
"2017-01-17",313.69,317.6,333.71
"2017-01-18",313.68,317.59,333.71
"2017-01-19",313.09,316.99,333.09
"2017-01-20",312.82,316.71,332.8
"2017-01-23",313.27,317.18,333.3
"2017-01-24",313.39,317.3,333.44
"2017-01-25",313.16,317.06,333.2
"2017-01-26",312.44,316.33,332.44
"2017-01-27",312.68,316.58,332.7
"2017-01-30",312.87,316.78,332.93
"2017-01-31",312.98,316.89,333.05
"2017-02-01",313.04,316.95,333.12
"2017-02-02",313.76,317.67,333.89
"2017-02-03",313.94,317.86,334.09
"2017-02-06",314.09,318.01,334.26
"2017-02-07",313.79,317.72,333.96
"2017-02-08",314.11,318.04,334.3
"2017-02-09",314.03,317.96,334.23
"2017-02-10",313.69,317.62,333.88
"2017-02-13",313.55,317.48,333.74
"2017-02-14",313.65,317.58,333.86
"2017-02-15",313.59,317.52,333.8
"2017-02-16",313.87,317.8,334.1
"2017-02-17",313.97,317.91,334.22
"2017-02-20",314.04,317.98,334.31
"2017-02-21",313.72,317.65,333.97
"2017-02-22",313.51,317.44,333.76
"2017-02-23",314.15,318.1,334.45
"2017-02-24",314.37,318.31,334.68
"2017-02-27",314.45,318.4,334.79
"2017-02-28",314.6,318.56,334.96
"2017-03-01",314.37,318.32,334.73
"2017-03-02",315.06,319.02,335.47
"2017-03-03",315.36,319.33,335.79
"2017-03-06",315.82,319.79,336.3
"2017-03-07",315.8,319.77,336.28
"2017-03-08",315.46,319.43,335.93
"2017-03-09",315.69,319.67,336.18
"2017-03-10",315.66,319.64,336.16
"2017-03-13",315.72,319.7,336.24
"2017-03-14",315.55,319.53,336.07
"2017-03-15",315.51,319.49,336.03
"2017-03-16",315.68,319.66,336.22
"2017-03-17",315.64,319.62,336.18
"2017-03-20",315.71,319.69,336.27
"2017-03-21",315.95,319.94,336.54
"2017-03-22",316.77,320.77,337.42
"2017-03-23",316.95,320.95,337.62
"2017-03-24",317.05,321.05,337.73
"2017-03-27",317.32,321.33,338.03
"2017-03-28",317.17,321.18,337.88
"2017-03-29",317.18,321.19,337.9
"2017-03-30",317.41,321.42,338.15
"2017-03-31",317.79,321.81,338.56
"2017-04-03",318.25,322.28,339.08
"2017-04-04",318.12,322.15,338.95
"2017-04-05",318.17,322.2,339.0
"2017-04-06",318.14,322.17,338.98
"2017-04-07",318.09,322.12,338.94
"2017-04-10",317.95,321.98,338.8
"2017-04-11",318.15,322.19,339.03
"2017-04-12",318.15,322.18,339.03
"2017-04-13",318.51,322.55,339.42
"2017-04-18",318.84,322.89,339.81
"2017-04-19",318.77,322.82,339.74
"2017-04-20",318.55,322.6,339.51
"2017-04-21",318.65,322.7,339.62
"2017-04-24",318.88,322.93,339.89
"2017-04-25",318.56,322.61,339.56
"2017-04-26",318.6,322.65,339.6
"2017-04-27",318.92,322.98,339.95
"2017-04-28",318.77,322.83,339.8
"2017-05-02",318.63,322.69,339.68
"2017-05-04",318.51,322.57,339.56
"2017-05-05",318.69,322.75,339.76
"2017-05-08",318.88,322.95,339.98
"2017-05-09",318.73,322.8,339.83
"2017-05-10",319.19,323.27,340.33
"2017-05-11",319.41,323.48,340.57
"2017-05-12",320.04,324.13,341.25
"2017-05-15",319.86,323.95,341.08
"2017-05-16",319.99,324.08,341.22
"2017-05-17",320.44,324.53,341.71
"2017-05-18",320.27,324.36,341.53
"2017-05-19",320.21,324.31,341.48
"2017-05-22",320.29,324.39,341.58
"2017-05-23",320.34,324.44,341.65
"2017-05-24",320.4,324.5,341.72
"2017-05-25",320.56,324.67,341.9
"2017-05-26",321.03,325.14,342.4
"2017-05-29",321.18,325.29,342.58
"2017-05-30",321.05,325.16,342.45
"2017-05-31",321.46,325.58,342.89
"2017-06-01",321.29,325.41,342.72
"2017-06-02",321.65,325.77,343.11
"2017-06-05",321.73,325.86,343.21
"2017-06-06",321.76,325.89,343.26
"2017-06-07",321.67,325.8,343.16
"2017-06-08",321.68,325.81,343.18
"2017-06-09",321.92,326.05,343.45
"2017-06-12",322.17,326.31,343.73
"2017-06-13",322.12,326.26,343.69
"2017-06-14",322.49,326.63,344.09
"2017-06-16",322.46,326.61,344.07
"2017-06-19",322.28,326.42,343.9
"2017-06-20",322.19,326.34,343.81
"2017-06-21",322.12,326.27,343.75
"2017-06-22",322.16,326.31,343.8
"2017-06-23",321.96,326.1,343.58
"2017-06-26",322.2,326.36,343.87
"2017-06-27",321.94,326.09,343.59
"2017-06-28",321.78,325.93,343.43
"2017-06-29",321.31,325.46,342.93
"2017-06-30",321.5,325.65,343.14
"2017-07-03",322.21,326.37,343.93
"2017-07-04",322.24,326.41,343.97
"2017-07-05",321.99,326.15,343.71
"2017-07-06",321.39,325.55,343.08
"2017-07-07",321.42,325.57,343.12
"2017-07-10",321.82,325.98,343.57
"2017-07-11",321.92,326.08,343.68
"2017-07-12",322.03,326.19,343.81
"2017-07-13",322.1,326.27,343.89
"2017-07-14",322.36,326.53,344.17
"2017-07-17",322.4,326.57,344.25
"2017-07-18",322.71,326.89,344.58
"2017-07-19",322.63,326.81,344.51
"2017-07-20",322.67,326.86,344.56
"2017-07-21",322.65,326.83,344.55
"2017-07-24",322.91,327.1,344.85
"2017-07-25",322.68,326.87,344.61
"2017-07-26",322.56,326.75,344.5
"2017-07-27",322.77,326.96,344.73
"2017-07-28",322.59,326.78,344.54
"2017-07-31",322.33,326.52,344.29
"2017-08-01",322.36,326.54,344.33
"2017-08-02",322.56,326.75,344.55
"2017-08-03",322.77,326.97,344.79
"2017-08-04",322.61,326.8,344.62
"2017-08-07",322.68,326.88,344.72
"2017-08-08",322.64,326.83,344.68
"2017-08-09",322.53,326.73,344.58
"2017-08-10",322.33,326.52,344.37
"2017-08-11",322.06,326.25,344.09
"2017-08-14",322.3,326.5,344.37
"2017-08-16",322.39,326.6,344.49
"2017-08-17",322.81,327.02,344.95
"2017-08-18",323.19,327.41,345.37
"2017-08-21",323.47,327.69,345.69
"2017-08-22",323.21,327.43,345.42
"2017-08-23",323.36,327.58,345.59
"2017-08-24",323.53,327.75,345.78
"2017-08-25",323.52,327.75,345.78
"2017-08-28",323.69,327.92,345.99
"2017-08-29",323.88,328.11,346.2
"2017-08-30",323.63,327.86,345.93
"2017-08-31",323.7,327.94,346.02
"2017-09-01",323.81,328.04,346.15
